Date Time,T (degC),rh (%)
05.01.2015 16:10:00,1.88,76.1
05.01.2015 16:20:00,1.89,75.9
05.01.2015 16:30:00,1.84,76.4
05.01.2015 16:40:00,1.83,76.5
05.01.2015 16:50:00,1.81,76.1
05.01.2015 17:00:00,1.8,75.7
05.01.2015 17:10:00,1.8,75.7
05.01.2015 17:20:00,1.78,76
05.01.2015 17:30:00,1.78,76
05.01.2015 17:40:00,1.73,75.8
05.01.2015 17:50:00,1.64,76.1
05.01.2015 18:00:00,1.65,75.5
05.01.2015 18:10:00,1.64,75.5
05.01.2015 18:20:00,1.6,75.6
05.01.2015 18:30:00,1.65,75.4
05.01.2015 18:40:00,1.6,75.8
05.01.2015 18:50:00,1.54,76.1
05.01.2015 19:00:00,1.53,76
05.01.2015 19:10:00,1.49,76.4
05.01.2015 19:20:00,1.49,76.2
05.01.2015 19:30:00,1.52,75.9
05.01.2015 19:40:00,1.44,76.6
05.01.2015 19:50:00,1.33,77.1
05.01.2015 20:00:00,1.25,77.4
05.01.2015 20:10:00,1.04,79.2
05.01.2015 20:20:00,0.89,80.2
05.01.2015 20:30:00,0.84,80.4
05.01.2015 20:40:00,0.8,80.8
05.01.2015 20:50:00,0.74,81.1
05.01.2015 21:00:00,0.67,81.8
05.01.2015 21:10:00,0.67,81.7
05.01.2015 21:20:00,0.67,82.2
05.01.2015 21:30:00,0.73,81.9
05.01.2015 21:40:00,0.64,82.4
05.01.2015 21:50:00,0.61,82.7
05.01.2015 22:00:00,0.6,82.9
05.01.2015 22:10:00,0.6,83.1
05.01.2015 22:20:00,0.55,83.5
05.01.2015 22:30:00,0.48,83.8
05.01.2015 22:40:00,0.57,83.9
05.01.2015 22:50:00,0.53,83.8
05.01.2015 23:00:00,0.57,84
05.01.2015 23:10:00,0.38,85.2
05.01.2015 23:20:00,0.28,85.9
05.01.2015 23:30:00,0.17,86.8
05.01.2015 23:40:00,0.26,86.2
05.01.2015 23:50:00,0.23,86.1
06.01.2015 00:00:00,0.15,86.2
06.01.2015 00:10:00,0.03,86.6
06.01.2015 00:20:00,0.02,86.7
06.01.2015 00:30:00,0.15,86.3
06.01.2015 00:40:00,0.13,86.3
06.01.2015 00:50:00,0.1,86.3
06.01.2015 01:00:00,-0.03,87.2
06.01.2015 01:10:00,-0.01,87.3
06.01.2015 01:20:00,-0.07,87.7
06.01.2015 01:30:00,-0.06,87.7
06.01.2015 01:40:00,-0.06,87.6
06.01.2015 01:50:00,-0.06,87.8
06.01.2015 02:00:00,-0.11,88
06.01.2015 02:10:00,-0.2,88.6
06.01.2015 02:20:00,-0.27,89
06.01.2015 02:30:00,-0.24,89.3
06.01.2015 02:40:00,-0.17,88.9
06.01.2015 02:50:00,-0.2,89.3
06.01.2015 03:00:00,-0.3,89.3
06.01.2015 03:10:00,-0.4,89.4
06.01.2015 03:20:00,-0.42,89.6
06.01.2015 03:30:00,-0.37,89.3
06.01.2015 03:40:00,-0.34,88.9
06.01.2015 03:50:00,-0.34,88.8
06.01.2015 04:00:00,-0.38,88.8
06.01.2015 04:10:00,-0.4,88.7
06.01.2015 04:20:00,-0.41,88.8
06.01.2015 04:30:00,-0.43,88.7
06.01.2015 04:40:00,-0.5,88.7
06.01.2015 04:50:00,-0.51,88.6
06.01.2015 05:00:00,-0.47,88.3
06.01.2015 05:10:00,-0.53,87.9
06.01.2015 05:20:00,-0.77,88.5
06.01.2015 05:30:00,-0.93,89.9
06.01.2015 05:40:00,-0.97,90.5
06.01.2015 05:50:00,-1.01,91.4
06.01.2015 06:00:00,-1.01,91.8
06.01.2015 06:10:00,-0.99,91.6
06.01.2015 06:20:00,-1.07,91.6
06.01.2015 06:30:00,-1.09,91.7
06.01.2015 06:40:00,-1.09,91.5
06.01.2015 06:50:00,-1.14,91.4
06.01.2015 07:00:00,-1.23,91.7
06.01.2015 07:10:00,-1.36,91.8
06.01.2015 07:20:00,-1.52,92.2
06.01.2015 07:30:00,-1.76,92.6
06.01.2015 07:40:00,-1.93,92.9
06.01.2015 07:50:00,-1.91,92.9
06.01.2015 08:00:00,-2,93.2
06.01.2015 08:10:00,-2.07,93.6
06.01.2015 08:20:00,-1.93,94.1
06.01.2015 08:30:00,-1.74,93.4
06.01.2015 08:40:00,-1.91,92.9
06.01.2015 08:50:00,-1.98,92.6
06.01.2015 09:00:00,-2.19,92.6
06.01.2015 09:10:00,-2.22,93.2
06.01.2015 09:20:00,-2.12,93.1
06.01.2015 09:30:00,-1.95,92.9
06.01.2015 09:40:00,-1.35,91.7
06.01.2015 09:50:00,-1.03,88.9
06.01.2015 10:00:00,-0.87,88
06.01.2015 10:10:00,-0.65,87.3
06.01.2015 10:20:00,-0.66,87.4
06.01.2015 10:30:00,-0.75,87.6
06.01.2015 10:40:00,-0.84,88.7
06.01.2015 10:50:00,-0.7,88.9
06.01.2015 11:00:00,-0.54,88.5
06.01.2015 11:10:00,-0.09,86.3
06.01.2015 11:20:00,0.14,84.2
06.01.2015 11:30:00,0.27,82.9
06.01.2015 11:40:00,0.45,82.1
06.01.2015 11:50:00,0.64,81
06.01.2015 12:00:00,0.85,80.3
06.01.2015 12:10:00,1.08,79.1
06.01.2015 12:20:00,1.35,78.3
06.01.2015 12:30:00,1.85,76.2
06.01.2015 12:40:00,2.15,74.8
06.01.2015 12:50:00,2.49,73.7
06.01.2015 13:00:00,2.7,72.7
06.01.2015 13:10:00,2.95,71.5
06.01.2015 13:20:00,3.07,70.7
06.01.2015 13:30:00,3.26,69.65
06.01.2015 13:40:00,3.35,69.25
06.01.2015 13:50:00,3.35,69.52
06.01.2015 14:00:00,3.34,69.69
06.01.2015 14:10:00,3.22,69.7
06.01.2015 14:20:00,3.22,69.51
06.01.2015 14:30:00,3.2,69.81
06.01.2015 14:40:00,3.2,69.98
06.01.2015 14:50:00,3.2,69.66
06.01.2015 15:00:00,3.13,69.83
06.01.2015 15:10:00,3.02,69.32
06.01.2015 15:20:00,2.97,69.32
06.01.2015 15:30:00,2.9,69.21
06.01.2015 15:40:00,2.79,69.53
06.01.2015 15:50:00,2.66,69.04
06.01.2015 16:00:00,2.54,69.3
06.01.2015 16:10:00,2.45,69.11
06.01.2015 16:20:00,2.24,70.2
06.01.2015 16:30:00,2.01,71.4
06.01.2015 16:40:00,1.91,71.3
06.01.2015 16:50:00,1.83,71.4
06.01.2015 17:00:00,1.63,72
06.01.2015 17:10:00,1.54,72.3
06.01.2015 17:20:00,1.36,73.2
06.01.2015 17:30:00,1.23,73.7
06.01.2015 17:40:00,1.04,74.9
06.01.2015 17:50:00,0.93,75.3
06.01.2015 18:00:00,0.88,75.3
06.01.2015 18:10:00,0.79,75.7
06.01.2015 18:20:00,0.57,76.7
06.01.2015 18:30:00,0.45,77.4
06.01.2015 18:40:00,0.36,77.4
06.01.2015 18:50:00,0.46,76.4
06.01.2015 19:00:00,0.32,77
06.01.2015 19:10:00,0.39,76.6
06.01.2015 19:20:00,0.49,75.9
06.01.2015 19:30:00,0.53,75.3
06.01.2015 19:40:00,0.58,75.2
06.01.2015 19:50:00,0.49,75.6
06.01.2015 20:00:00,0.39,75.8
06.01.2015 20:10:00,0.29,76.2
06.01.2015 20:20:00,0.23,76.6
06.01.2015 20:30:00,0.26,76.5
06.01.2015 20:40:00,0.3,76.4
06.01.2015 20:50:00,0.4,75.5
06.01.2015 21:00:00,0.52,74.8
06.01.2015 21:10:00,0.69,73.7
06.01.2015 21:20:00,0.73,73.3
06.01.2015 21:30:00,0.74,73.1
06.01.2015 21:40:00,0.76,73.1
06.01.2015 21:50:00,0.73,73.3
06.01.2015 22:00:00,0.84,72.6
06.01.2015 22:10:00,0.92,72.2
06.01.2015 22:20:00,0.89,72.4
06.01.2015 22:30:00,0.81,72.9
06.01.2015 22:40:00,0.68,73.4
06.01.2015 22:50:00,0.56,74
06.01.2015 23:00:00,0.63,73.9
06.01.2015 23:10:00,0.73,73.4
06.01.2015 23:20:00,0.77,73
06.01.2015 23:30:00,0.71,73.3
06.01.2015 23:40:00,0.82,73.1
06.01.2015 23:50:00,0.88,72.8
07.01.2015 00:00:00,0.98,72
07.01.2015 00:10:00,0.86,72.2
07.01.2015 00:20:00,0.71,72.8
07.01.2015 00:30:00,0.76,73
07.01.2015 00:40:00,0.79,72.8
07.01.2015 00:50:00,0.77,73.2
07.01.2015 01:00:00,1.06,72.1
07.01.2015 01:10:00,1.16,71.6
07.01.2015 01:20:00,1.16,71.5
07.01.2015 01:30:00,1.27,70.9
07.01.2015 01:40:00,1.48,70
07.01.2015 01:50:00,1.47,70.1
07.01.2015 02:00:00,1.33,70.9
07.01.2015 02:10:00,1.04,72.7
07.01.2015 02:20:00,1.17,72.1
07.01.2015 02:30:00,1.22,72
07.01.2015 02:40:00,1.17,72.7
07.01.2015 02:50:00,0.98,73.7
07.01.2015 03:00:00,1.07,73.6
07.01.2015 03:10:00,1.04,73.2
07.01.2015 03:20:00,1,73.5
07.01.2015 03:30:00,1.01,74.1
07.01.2015 03:40:00,0.82,75.5
07.01.2015 03:50:00,0.78,76
07.01.2015 04:00:00,0.78,76.5
07.01.2015 04:10:00,0.7,77
07.01.2015 04:20:00,0.69,77.6
07.01.2015 04:30:00,0.78,77.6
07.01.2015 04:40:00,0.85,77.5
07.01.2015 04:50:00,0.88,77.7
07.01.2015 05:00:00,0.93,77.5
07.01.2015 05:10:00,0.94,77.5
07.01.2015 05:20:00,1,77.4
07.01.2015 05:30:00,1,77.6
07.01.2015 05:40:00,1.03,77.9
07.01.2015 05:50:00,1.12,77.9
07.01.2015 06:00:00,1.17,78
07.01.2015 06:10:00,1.18,78.7
07.01.2015 06:20:00,1.11,80.8
07.01.2015 06:30:00,0.95,82.4
07.01.2015 06:40:00,0.94,82.9
07.01.2015 06:50:00,1.06,84.2
07.01.2015 07:00:00,1,85.5
07.01.2015 07:10:00,0.98,87.9
07.01.2015 07:20:00,0.94,89.3
07.01.2015 07:30:00,0.89,90.3
07.01.2015 07:40:00,0.95,91.4
07.01.2015 07:50:00,1.17,91.3
07.01.2015 08:00:00,1.46,91.4
07.01.2015 08:10:00,1.6,90.7
07.01.2015 08:20:00,1.38,90.6
07.01.2015 08:30:00,1.42,90.9
07.01.2015 08:40:00,1.62,90.9
07.01.2015 08:50:00,1.69,90.4
07.01.2015 09:00:00,1.7,91
07.01.2015 09:10:00,1.86,91.5
07.01.2015 09:20:00,1.9,92
07.01.2015 09:30:00,1.93,91.9
07.01.2015 09:40:00,1.94,91.7
07.01.2015 09:50:00,2.02,91.5
07.01.2015 10:00:00,2.21,91.3
07.01.2015 10:10:00,2.43,90.7
07.01.2015 10:20:00,2.6,90
07.01.2015 10:30:00,2.76,89.8
07.01.2015 10:40:00,2.99,88.9
07.01.2015 10:50:00,3.1,88.3
07.01.2015 11:00:00,3.08,87.6
07.01.2015 11:10:00,3,88.3
07.01.2015 11:20:00,3.37,86.9
07.01.2015 11:30:00,3.3,86.7
07.01.2015 11:40:00,3.14,87.8
07.01.2015 11:50:00,3.5,87.2
07.01.2015 12:00:00,4,84.5
07.01.2015 12:10:00,3.97,83.4
07.01.2015 12:20:00,3.93,83.3
07.01.2015 12:30:00,3.98,83.3
07.01.2015 12:40:00,4.16,82.3
07.01.2015 12:50:00,4.2,81.6
07.01.2015 13:00:00,4.2,81.5
07.01.2015 13:10:00,4.2,81.3
07.01.2015 13:20:00,4.23,80.3
07.01.2015 13:30:00,4.37,79.4
07.01.2015 13:40:00,4.59,77.7
07.01.2015 13:50:00,4.71,77.6
07.01.2015 14:00:00,4.89,76.3
07.01.2015 14:10:00,4.85,75.9
07.01.2015 14:20:00,5,75.7
07.01.2015 14:30:00,5.06,74.1
07.01.2015 14:40:00,4.88,75.3
07.01.2015 14:50:00,4.49,77.1
07.01.2015 15:00:00,4.39,78.1
07.01.2015 15:10:00,4.47,77.6
07.01.2015 15:20:00,4.5,77.2
07.01.2015 15:30:00,4.44,76.6
07.01.2015 15:40:00,4.35,75.4
07.01.2015 15:50:00,4.31,77.3
07.01.2015 16:00:00,4.05,77.9
07.01.2015 16:10:00,3.89,77.5
07.01.2015 16:20:00,3.8,76.7
07.01.2015 16:30:00,3.68,76.6
07.01.2015 16:40:00,3.53,76.4
07.01.2015 16:50:00,3.29,76.8
07.01.2015 17:00:00,3.14,76.6
07.01.2015 17:10:00,2.94,77
07.01.2015 17:20:00,2.81,77.1
07.01.2015 17:30:00,2.63,77.7
07.01.2015 17:40:00,2.32,79
07.01.2015 17:50:00,2.16,79.6
07.01.2015 18:00:00,1.88,80.6
07.01.2015 18:10:00,1.7,81.3
07.01.2015 18:20:00,1.73,80.8
07.01.2015 18:30:00,1.74,80.3
07.01.2015 18:40:00,1.65,80.4
07.01.2015 18:50:00,1.55,80.5
07.01.2015 19:00:00,1.37,81.3
07.01.2015 19:10:00,1.26,81.9
07.01.2015 19:20:00,1.19,82.1
07.01.2015 19:30:00,1.19,82.1
07.01.2015 19:40:00,1.11,82.1
07.01.2015 19:50:00,0.9,83.2
07.01.2015 20:00:00,0.92,83.1
07.01.2015 20:10:00,0.77,83.9
07.01.2015 20:20:00,0.77,83.4
07.01.2015 20:30:00,0.58,84.3
07.01.2015 20:40:00,0.77,83.9
07.01.2015 20:50:00,1.05,82.5
07.01.2015 21:00:00,1.02,81.9
07.01.2015 21:10:00,0.89,82.4
07.01.2015 21:20:00,0.69,83.2
07.01.2015 21:30:00,0.48,83.8
07.01.2015 21:40:00,0.28,84.7
07.01.2015 21:50:00,0.23,84.9
07.01.2015 22:00:00,0.2,85.1
07.01.2015 22:10:00,-0.2,86.6
07.01.2015 22:20:00,-0.4,88.2
07.01.2015 22:30:00,-0.52,88.7
07.01.2015 22:40:00,-0.25,88.2
07.01.2015 22:50:00,-0.06,86.5
07.01.2015 23:00:00,-0.3,87.4
07.01.2015 23:10:00,-0.28,87.9
07.01.2015 23:20:00,0.34,85.4
07.01.2015 23:30:00,0.9,82
07.01.2015 23:40:00,0.73,82
07.01.2015 23:50:00,0.28,84.5
08.01.2015 00:00:00,0.1,85.6
08.01.2015 00:10:00,-0.07,86.3
08.01.2015 00:20:00,0.35,86
08.01.2015 00:30:00,0.91,82
08.01.2015 00:40:00,1.02,82.1
08.01.2015 00:50:00,0.93,82
08.01.2015 01:00:00,0.74,82.7
08.01.2015 01:10:00,0.22,84.5
08.01.2015 01:20:00,0.37,84.9
08.01.2015 01:30:00,0.54,84.2
08.01.2015 01:40:00,0.96,83.4
08.01.2015 01:50:00,1.33,81.5
08.01.2015 02:00:00,1.5,80.4
08.01.2015 02:10:00,1.57,79.7
08.01.2015 02:20:00,1.6,79.2
08.01.2015 02:30:00,1.55,79.3
08.01.2015 02:40:00,1.52,79.5
08.01.2015 02:50:00,1.5,79.2
08.01.2015 03:00:00,1.53,78.8
08.01.2015 03:10:00,1.54,78.7
08.01.2015 03:20:00,1.58,78.5
08.01.2015 03:30:00,1.64,78.2
08.01.2015 03:40:00,1.77,77.2
08.01.2015 03:50:00,1.8,77
08.01.2015 04:00:00,1.91,76.5
08.01.2015 04:10:00,1.93,76.4
08.01.2015 04:20:00,1.94,76.5
08.01.2015 04:30:00,1.97,76.6
08.01.2015 04:40:00,1.83,77.6
08.01.2015 04:50:00,1.74,78.4
08.01.2015 05:00:00,1.69,79
08.01.2015 05:10:00,1.61,80.1
08.01.2015 05:20:00,1.69,80.3
08.01.2015 05:30:00,1.76,80.2
08.01.2015 05:40:00,1.83,80.3
08.01.2015 05:50:00,1.88,80.3
08.01.2015 06:00:00,1.98,80.5
08.01.2015 06:10:00,2.11,80.8
08.01.2015 06:20:00,2.5,80.2
08.01.2015 06:30:00,2.8,79.8
08.01.2015 06:40:00,2.9,80.2
08.01.2015 06:50:00,2.97,80.9
08.01.2015 07:00:00,3.06,81.8
08.01.2015 07:10:00,3.12,82
08.01.2015 07:20:00,3.1,82.7
08.01.2015 07:30:00,3.07,84
08.01.2015 07:40:00,2.98,85.6
08.01.2015 07:50:00,2.86,87.3
08.01.2015 08:00:00,2.8,88.2
08.01.2015 08:10:00,2.77,88.6
08.01.2015 08:20:00,2.72,89.4
08.01.2015 08:30:00,2.71,89.7
08.01.2015 08:40:00,2.81,89.5
08.01.2015 08:50:00,2.9,88.9
08.01.2015 09:00:00,3,88.6
08.01.2015 09:10:00,3.1,87.9
08.01.2015 09:20:00,3.21,87.1
08.01.2015 09:30:00,3.06,88.2
08.01.2015 09:40:00,3.15,88.5
08.01.2015 09:50:00,3.34,87.4
08.01.2015 10:00:00,3.45,86.8
08.01.2015 10:10:00,3.56,86.5
08.01.2015 10:20:00,3.66,86.2
08.01.2015 10:30:00,3.76,85.9
08.01.2015 10:40:00,3.8,86.3
08.01.2015 10:50:00,3.82,87.2
08.01.2015 11:00:00,3.97,87.3
08.01.2015 11:10:00,3.93,88
08.01.2015 11:20:00,4.17,87
08.01.2015 11:30:00,4.27,86.4
08.01.2015 11:40:00,4.43,86.2
08.01.2015 11:50:00,4.63,85.3
08.01.2015 12:00:00,4.95,83.8
08.01.2015 12:10:00,5.21,82.1
08.01.2015 12:20:00,5.41,81.1
08.01.2015 12:30:00,5.59,80.5
08.01.2015 12:40:00,5.74,80.2
08.01.2015 12:50:00,5.86,80
08.01.2015 13:00:00,5.88,79.9
08.01.2015 13:10:00,5.99,79.8
08.01.2015 13:20:00,6.1,79.8
08.01.2015 13:30:00,6.08,79.9
08.01.2015 13:40:00,6.07,80
08.01.2015 13:50:00,6.05,80.4
08.01.2015 14:00:00,6.07,80.7
08.01.2015 14:10:00,6.01,80.9
08.01.2015 14:20:00,6.07,81
08.01.2015 14:30:00,6.08,81.3
08.01.2015 14:40:00,6.15,81.6
08.01.2015 14:50:00,6.34,81.3
08.01.2015 15:00:00,6.44,81.2
08.01.2015 15:10:00,6.48,81.2
08.01.2015 15:20:00,6.45,81.3
08.01.2015 15:30:00,6.42,81.4
08.01.2015 15:40:00,6.57,80.7
08.01.2015 15:50:00,6.71,80.3
08.01.2015 16:00:00,6.83,80.2
08.01.2015 16:10:00,6.81,81.1
08.01.2015 16:20:00,6.64,83.8
08.01.2015 16:30:00,6.46,86.5
08.01.2015 16:40:00,6.58,86.4
08.01.2015 16:50:00,6.59,86.6
08.01.2015 17:00:00,6.72,86.2
08.01.2015 17:10:00,6.84,85.5
08.01.2015 17:20:00,7.05,84.4
08.01.2015 17:30:00,7.11,84.3
08.01.2015 17:40:00,7.1,84.8
08.01.2015 17:50:00,7.19,84.6
08.01.2015 18:00:00,7.21,85.2
08.01.2015 18:10:00,7.18,85.7
08.01.2015 18:20:00,7.13,86.1
08.01.2015 18:30:00,7.13,86.3
08.01.2015 18:40:00,7.09,86.7
08.01.2015 18:50:00,7.04,86.9
08.01.2015 19:00:00,6.94,87.3
08.01.2015 19:10:00,6.91,87.5
08.01.2015 19:20:00,6.88,88
08.01.2015 19:30:00,6.88,88.2
08.01.2015 19:40:00,6.91,88.2
08.01.2015 19:50:00,6.94,88
08.01.2015 20:00:00,6.91,88.6
08.01.2015 20:10:00,6.99,88.2
08.01.2015 20:20:00,7.02,88.2
08.01.2015 20:30:00,7.07,88
08.01.2015 20:40:00,7.04,88.4
08.01.2015 20:50:00,7.07,88.4
08.01.2015 21:00:00,7.07,88.8
08.01.2015 21:10:00,7.07,89
08.01.2015 21:20:00,7.06,89.4
08.01.2015 21:30:00,6.99,89.9
08.01.2015 21:40:00,6.98,90.2
08.01.2015 21:50:00,6.99,90.6
08.01.2015 22:00:00,6.83,88.9
08.01.2015 22:10:00,6.04,86.6
08.01.2015 22:20:00,5.68,87.6
08.01.2015 22:30:00,5.45,86.3
08.01.2015 22:40:00,5.27,85
08.01.2015 22:50:00,5.01,83.6
08.01.2015 23:00:00,4.84,82.9
08.01.2015 23:10:00,4.72,83.3
08.01.2015 23:20:00,4.59,83
08.01.2015 23:30:00,4.49,82.7
08.01.2015 23:40:00,4.38,84.3
08.01.2015 23:50:00,4.45,83.4
09.01.2015 00:00:00,4.57,82.4
09.01.2015 00:10:00,4.67,81.7
09.01.2015 00:20:00,4.74,81.8
09.01.2015 00:30:00,4.66,82.5
09.01.2015 00:40:00,4.55,82.3
09.01.2015 00:50:00,4.46,82.1
09.01.2015 01:00:00,4.45,81.8
09.01.2015 01:10:00,4.48,81.5
09.01.2015 01:20:00,4.53,81.4
09.01.2015 01:30:00,4.55,81.5
09.01.2015 01:40:00,4.66,80.6
09.01.2015 01:50:00,4.67,79.5
09.01.2015 02:00:00,4.67,78.3
09.01.2015 02:10:00,4.73,77.9
09.01.2015 02:20:00,4.8,77.2
09.01.2015 02:30:00,4.84,76.7
09.01.2015 02:40:00,4.87,76.3
09.01.2015 02:50:00,4.93,75.7
09.01.2015 03:00:00,4.85,76.4
09.01.2015 03:10:00,4.85,76.5
09.01.2015 03:20:00,4.94,76
09.01.2015 03:30:00,4.9,76.2
09.01.2015 03:40:00,4.76,76.8
09.01.2015 03:50:00,4.62,77.4
09.01.2015 04:00:00,4.6,77.4
09.01.2015 04:10:00,4.53,78
09.01.2015 04:20:00,4.45,78.5
09.01.2015 04:30:00,4.28,79.6
09.01.2015 04:40:00,4.04,80.8
09.01.2015 04:50:00,3.81,82
09.01.2015 05:00:00,3.86,82
09.01.2015 05:10:00,3.96,81.7
09.01.2015 05:20:00,4.19,80.5
09.01.2015 05:30:00,4.44,79
09.01.2015 05:40:00,4.66,77.9
09.01.2015 05:50:00,4.92,76.8
09.01.2015 06:00:00,5.15,75.7
09.01.2015 06:10:00,5.43,74.8
09.01.2015 06:20:00,5.74,73.5
09.01.2015 06:30:00,5.89,72.9
09.01.2015 06:40:00,5.88,73
09.01.2015 06:50:00,5.8,73.4
09.01.2015 07:00:00,5.65,74.3
09.01.2015 07:10:00,5.59,74.7
09.01.2015 07:20:00,5.66,74.3
09.01.2015 07:30:00,5.7,74.2
09.01.2015 07:40:00,5.68,74.4
09.01.2015 07:50:00,5.74,74.3
09.01.2015 08:00:00,5.79,74.4
09.01.2015 08:10:00,5.96,73.9
09.01.2015 08:20:00,6.12,73.2
09.01.2015 08:30:00,6.27,72.7
09.01.2015 08:40:00,6.36,72.1
09.01.2015 08:50:00,6.47,71.5
09.01.2015 09:00:00,6.55,70.6
09.01.2015 09:10:00,6.66,69.7
09.01.2015 09:20:00,6.7,69.64
09.01.2015 09:30:00,6.79,69.42
09.01.2015 09:40:00,6.9,69.08
09.01.2015 09:50:00,7.05,68.42
09.01.2015 10:00:00,7.18,67.56
09.01.2015 10:10:00,7.31,66.94
09.01.2015 10:20:00,7.6,66.22
09.01.2015 10:30:00,7.82,66.21
09.01.2015 10:40:00,8.04,66.12
09.01.2015 10:50:00,8.37,65.12
09.01.2015 11:00:00,8.47,65.4
09.01.2015 11:10:00,8.53,66.25
09.01.2015 11:20:00,8.62,67
09.01.2015 11:30:00,8.68,66.93
09.01.2015 11:40:00,8.76,66.89
09.01.2015 11:50:00,8.84,67.1
09.01.2015 12:00:00,8.88,67.82
09.01.2015 12:10:00,8.96,67.9
09.01.2015 12:20:00,8.98,68.13
09.01.2015 12:30:00,8.89,69.08
09.01.2015 12:40:00,8.8,70.3
09.01.2015 12:50:00,8.76,70.9
09.01.2015 13:00:00,8.68,71.5
09.01.2015 13:10:00,8.63,72
09.01.2015 13:20:00,8.63,72.2
09.01.2015 13:30:00,8.77,72
09.01.2015 13:40:00,8.86,72.1
09.01.2015 13:50:00,8.85,72.3
09.01.2015 14:00:00,8.89,72.3
09.01.2015 14:10:00,9.03,71.9
09.01.2015 14:20:00,9.06,72
09.01.2015 14:30:00,9.02,72.6
09.01.2015 14:40:00,8.99,73
09.01.2015 14:50:00,8.98,73.2
09.01.2015 15:00:00,8.97,73.8
09.01.2015 15:10:00,8.8,75.4
09.01.2015 15:20:00,8.86,75.2
09.01.2015 15:30:00,8.98,74.3
09.01.2015 15:40:00,8.99,74.3
09.01.2015 15:50:00,9.04,74.2
09.01.2015 16:00:00,9.07,74
09.01.2015 16:10:00,9.18,73.3
09.01.2015 16:20:00,9.3,72.5
09.01.2015 16:30:00,9.39,71.9
09.01.2015 16:40:00,9.52,71.3
09.01.2015 16:50:00,9.59,71.1
09.01.2015 17:00:00,9.67,70.6
09.01.2015 17:10:00,9.74,70.2
09.01.2015 17:20:00,9.77,69.84
09.01.2015 17:30:00,9.82,69.21
09.01.2015 17:40:00,9.78,69.09
09.01.2015 17:50:00,9.77,68.77
09.01.2015 18:00:00,9.85,67.74
09.01.2015 18:10:00,9.99,65.6
09.01.2015 18:20:00,10.18,61.94
09.01.2015 18:30:00,10.12,61.62
09.01.2015 18:40:00,10.06,61.13
09.01.2015 18:50:00,9.92,60.03
09.01.2015 19:00:00,9.76,59.43
09.01.2015 19:10:00,9.6,60.42
09.01.2015 19:20:00,9.37,62.72
09.01.2015 19:30:00,9.11,66.11
09.01.2015 19:40:00,9,66.98
09.01.2015 19:50:00,8.92,66.94
09.01.2015 20:00:00,8.75,67.09
09.01.2015 20:10:00,8.62,66.72
09.01.2015 20:20:00,8.53,67.21
09.01.2015 20:30:00,8.47,68.7
09.01.2015 20:40:00,8.33,71
09.01.2015 20:50:00,8.15,73
09.01.2015 21:00:00,8.14,73.2
09.01.2015 21:10:00,8,73.3
09.01.2015 21:20:00,7.79,72.4
09.01.2015 21:30:00,7.64,73.2
09.01.2015 21:40:00,7.5,74.8
09.01.2015 21:50:00,7.25,77.1
09.01.2015 22:00:00,7.08,78.7
09.01.2015 22:10:00,6.9,80.3
09.01.2015 22:20:00,6.76,81.3
09.01.2015 22:30:00,6.76,81.1
09.01.2015 22:40:00,6.89,80.6
09.01.2015 22:50:00,6.93,80
09.01.2015 23:00:00,7.05,79.2
09.01.2015 23:10:00,7.17,78.4
09.01.2015 23:20:00,7.26,78.1
09.01.2015 23:30:00,7.34,78.2
09.01.2015 23:40:00,7.57,78.1
09.01.2015 23:50:00,7.73,78.4
10.01.2015 00:00:00,7.78,80.7
10.01.2015 00:10:00,7.65,82.9
10.01.2015 00:20:00,7.47,85.4
10.01.2015 00:30:00,7.52,87
10.01.2015 00:40:00,7.84,86.8
10.01.2015 00:50:00,8.23,85.5
10.01.2015 01:00:00,8.42,85.5
10.01.2015 01:10:00,8.53,86.5
10.01.2015 01:20:00,8.65,88
10.01.2015 01:30:00,8.88,88.6
10.01.2015 01:40:00,9.22,88.1
10.01.2015 01:50:00,9.56,88.3
10.01.2015 02:00:00,10.2,87.2
10.01.2015 02:10:00,10.79,85.6
10.01.2015 02:20:00,11.09,85.7
10.01.2015 02:30:00,11.22,86.2
10.01.2015 02:40:00,11.41,86.4
10.01.2015 02:50:00,11.52,86.7
10.01.2015 03:00:00,11.69,86.8
10.01.2015 03:10:00,11.95,85.7
10.01.2015 03:20:00,12.14,84.8
10.01.2015 03:30:00,12.27,84.4
10.01.2015 03:40:00,12.29,84.5
10.01.2015 03:50:00,12.3,85.2
10.01.2015 04:00:00,12.2,86.3
10.01.2015 04:10:00,12.22,86.6
10.01.2015 04:20:00,12.34,86.1
10.01.2015 04:30:00,12.46,85.9
10.01.2015 04:40:00,12.59,85.4
10.01.2015 04:50:00,12.73,84.8
10.01.2015 05:00:00,12.67,85.1
10.01.2015 05:10:00,12.68,85
10.01.2015 05:20:00,12.81,84.4
10.01.2015 05:30:00,12.91,83.8
10.01.2015 05:40:00,12.91,84
10.01.2015 05:50:00,12.72,85.6
10.01.2015 06:00:00,12.51,87.1
10.01.2015 06:10:00,12.3,88.5
10.01.2015 06:20:00,12.13,89.7
10.01.2015 06:30:00,12.13,89.6
10.01.2015 06:40:00,12.18,89.1
10.01.2015 06:50:00,12.32,88.1
10.01.2015 07:00:00,12.44,87.4
10.01.2015 07:10:00,12.49,87
10.01.2015 07:20:00,12.63,85.6
10.01.2015 07:30:00,12.79,84.1
